source,line,static_link_pattern
client/src/pages/admin/EmailPage.jsx,189,/api/admin/email/daily-digest
client/src/pages/admin/EmailPage.jsx,213,/api/admin/email/inbox?${…}
client/src/pages/admin/EmailPage.jsx,224,/api/admin/email/blocked
client/src/pages/admin/EmailPage.jsx,235,/api/admin/email/oauth/auth-url
client/src/pages/admin/EmailPage.jsx,268,/api/admin/email/message/${…}
client/src/pages/admin/EmailPage.jsx,281,/api/admin/email/message/${…}/read
client/src/pages/admin/EmailPage.jsx,290,/api/admin/email/thread/${…}
client/src/pages/admin/EmailPage.jsx,302,/api/admin/email/message/${…}/star
client/src/pages/admin/EmailPage.jsx,318,/api/admin/email/message/${…}/archive
client/src/pages/admin/EmailPage.jsx,331,/api/admin/email/message/${…}/trash
client/src/pages/admin/EmailPage.jsx,345,/api/admin/email/message/${…}/reclassify
client/src/pages/admin/EmailPage.jsx,369,/api/admin/email/send
client/src/pages/admin/EmailPage.jsx,381,/api/admin/email/thread/${…}
client/src/pages/admin/EmailPage.jsx,397,/api/admin/email/message/${…}/ai-draft
client/src/pages/admin/EmailPage.jsx,415,/api/admin/email/send
client/src/pages/admin/EmailPage.jsx,450,/api/admin/customers?search=${…}&limit=8
client/src/pages/admin/EmailPage.jsx,500,/api/admin/email/block
client/src/pages/admin/EmailPage.jsx,517,/api/admin/email/blocked/${…}
client/src/pages/admin/EmailPage.jsx,528,/api/admin/email/message/${…}/attachment/${…}
client/src/pages/admin/EmailPage.jsx,1380,/api/admin/email/message/${…}/attachment/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,542,/admin/customers?customerId=${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1680,/admin/email-templates
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1703,/admin/email-templates/preference-groups
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1716,/admin/email-templates/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1738,/admin/email-templates/send-history?limit=100
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1746,/admin/email-templates/issues?limit=100
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1759,/admin/email-templates/suppressions?${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1770,/admin/email-templates/deliverability
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1778,/admin/email-templates/automations
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1791,/admin/email-templates/automations/${…}/runs?limit=100
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1882,/admin/email-templates
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1904,/admin/email-templates/${…}/versions
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1917,/admin/email-templates/versions/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1949,/admin/email-templates/versions/${…}/preview
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1970,/admin/email-templates/versions/${…}/test
client/src/pages/admin/EmailTemplatesPanelV2.jsx,1988,/admin/email-templates/versions/${…}/publish
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2006,/admin/email-templates/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2047,/admin/email-templates/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2078,/admin/email-templates/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2101,/admin/email-templates/suppressions
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2124,/admin/email-templates/suppressions/${…}/release
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2150,/admin/email-templates/${…}/fixtures
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2173,/admin/email-templates/fixtures/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2195,/admin/email-templates/fixtures/${…}/default
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2213,/admin/email-templates/fixtures/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2231,/admin/email-templates/automations/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2270,/admin/email-templates/automations/${…}
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2293,/admin/email-templates/automations/${…}/dry-run
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2314,/admin/email-templates/automations/runs/process-due
client/src/pages/admin/EmailTemplatesPanelV2.jsx,2338,/admin/email-templates/automations/runs/process-due
client/src/pages/admin/EquipmentCalibrationPanel.jsx,108,/admin/equipment-systems/reconciliation
client/src/pages/admin/EquipmentCalibrationPanel.jsx,116,/admin/equipment-systems
client/src/pages/admin/EquipmentCalibrationPanel.jsx,141,/admin/equipment-systems/${…}
client/src/pages/admin/EquipmentCalibrationPanel.jsx,198,/admin/equipment-systems/${…}/calibrations
client/src/pages/admin/EquipmentCalibrationPanel.jsx,231,/admin/equipment-systems/calibrations/${…}/verify
client/src/pages/admin/EquipmentMaintenancePage.jsx,3,../../components/admin/AdminCommandHeader
client/src/pages/admin/EquipmentMaintenancePage.jsx,224,/admin/equipment-maintenance
client/src/pages/admin/EquipmentMaintenancePage.jsx,225,/admin/equipment-maintenance/analytics/overview
client/src/pages/admin/EquipmentMaintenancePage.jsx,226,/admin/equipment-maintenance/alerts?status=new
client/src/pages/admin/EquipmentMaintenancePage.jsx,240,/admin/equipment-maintenance/analytics/costs
client/src/pages/admin/EquipmentMaintenancePage.jsx,241,/admin/equipment-maintenance/analytics/reliability
client/src/pages/admin/EquipmentMaintenancePage.jsx,242,/admin/equipment-maintenance/mileage/summary
client/src/pages/admin/EquipmentMaintenancePage.jsx,243,/admin/equipment-maintenance/schedules/due
client/src/pages/admin/EquipmentMaintenancePage.jsx,244,/admin/equipment-maintenance/records/recent?limit=100
client/src/pages/admin/EquipmentMaintenancePage.jsx,296,/admin/equipment-maintenance/alerts/${…}
client/src/pages/admin/EquipmentMaintenancePage.jsx,584,/admin/equipment-maintenance/${…}
client/src/pages/admin/EquipmentMaintenancePage.jsx,586,/admin/equipment-maintenance/${…}/mileage?limit=30
client/src/pages/admin/EquipmentMaintenancePage.jsx,1444,/admin/equipment-maintenance/${…}/records
client/src/pages/admin/EquipmentMaintenancePage.jsx,1803,/admin/equipment-maintenance/${…}/mileage
client/src/pages/admin/EquipmentPage.jsx,6,../../components/admin/AdminCommandHeader
client/src/pages/admin/EquipmentPage.jsx,258,/admin/equipment
client/src/pages/admin/EquipmentPage.jsx,415,/admin/equipment/equipment
client/src/pages/admin/EquipmentPage.jsx,439,/admin/equipment/equipment/${…}
client/src/pages/admin/EquipmentPage.jsx,445,/admin/equipment/equipment
client/src/pages/admin/EquipmentPage.jsx,819,/admin/equipment/tank-mixes
client/src/pages/admin/EquipmentPage.jsx,827,/admin/equipment/tank-mixes/${…}/recalculate
client/src/pages/admin/EquipmentPage.jsx,831,/admin/equipment/tank-mixes
client/src/pages/admin/EquipmentPage.jsx,1018,/admin/equipment/job-costs/summary
client/src/pages/admin/EquipmentPage.jsx,1019,/admin/equipment/job-costs?limit=30
client/src/pages/admin/EquipmentPage.jsx,1181,/admin/equipment/equipment
client/src/pages/admin/EquipmentPage.jsx,1256,/admin/equipment/equipment/${…}/maintenance
client/src/pages/admin/EstimatePage.jsx,33,../../components/admin/PricingLogicPanel
client/src/pages/admin/EstimatePage.jsx,35,../../components/admin/PestProductionDiagnosticsPanel
client/src/pages/admin/EstimatePage.jsx,1184,/api/admin/customers?search=${…}&limit=5
client/src/pages/admin/EstimatePage.jsx,1280,/api/admin/customers?search=${…}
client/src/pages/admin/EstimatePage.jsx,1346,/api/admin/customers/${…}/waveguard-qualifying-services
client/src/pages/admin/EstimatePage.jsx,1393,/api/admin/pricing-config/${…}
client/src/pages/admin/EstimatePage.jsx,1467,/admin/discounts
client/src/pages/admin/EstimatePage.jsx,1590,/api/admin/estimator/property-lookup
client/src/pages/admin/EstimatePage.jsx,1685,/api/admin/customers?search=${…}&limit=3
client/src/pages/admin/EstimatePage.jsx,1820,/api/admin/lookup/satellite-ai
client/src/pages/admin/EstimatePage.jsx,2255,/api/admin/estimator/calculate-estimate
client/src/pages/admin/EstimatePage.jsx,2407,/api/admin/customers/${…}/waveguard-qualifying-services?street=${…}
client/src/pages/admin/EstimatePage.jsx,2521,/api/admin/estimates/${…}
client/src/pages/admin/EstimatePage.jsx,2521,/api/admin/estimates
client/src/pages/admin/EstimatePage.jsx,2588,/api/admin/estimates/${…}/send
client/src/pages/admin/EstimatePage.jsx,4511,/api/admin/customers?search=${…}&limit=1
client/src/pages/admin/EstimatePage.jsx,6461,/admin/estimates/${…}/follow-up
client/src/pages/admin/EstimatePage.jsx,6607,/admin/estimates/${…}
client/src/pages/admin/EstimatePage.jsx,6831,/admin/estimates
client/src/pages/admin/EstimatePage.jsx,6846,/admin/estimates/${…}
client/src/pages/admin/EstimatePage.jsx,7395,/admin/estimates/${…}/send
client/src/pages/admin/EstimatePage.jsx,7451,/admin/estimates/${…}/send
client/src/pages/admin/EstimatePage.jsx,7536,"/admin/estimates?source=website,lead_webhook,referral"
client/src/pages/admin/EstimatePage.jsx,7543,/admin/estimates
client/src/pages/admin/EstimateToolViewV2.jsx,55,../../components/admin/PestProductionDiagnosticsPanel
client/src/pages/admin/EstimateToolViewV2.jsx,2797,/api/admin/estimates/${…}/group
client/src/pages/admin/EstimateToolViewV2.jsx,2835,/api/admin/leads/${…}
client/src/pages/admin/EstimateToolViewV2.jsx,2877,/api/admin/estimates/${…}/edit-source
client/src/pages/admin/EstimateToolViewV2.jsx,3109,/api/admin/customers?search=${…}&limit=5
client/src/pages/admin/EstimateToolViewV2.jsx,3158,/api/admin/customers?search=${…}
client/src/pages/admin/EstimateToolViewV2.jsx,3282,/api/admin/estimates/customer-spend/${…}
client/src/pages/admin/EstimateToolViewV2.jsx,3317,/admin/triage?status=active&customer_id=${…}
client/src/pages/admin/EstimateToolViewV2.jsx,3389,/api/admin/estimator/turf-preview
client/src/pages/admin/EstimateToolViewV2.jsx,3452,/api/admin/estimator/property-lookup/verify
client/src/pages/admin/EstimateToolViewV2.jsx,3486,/api/admin/estimator/property-lookup/verify
client/src/pages/admin/EstimateToolViewV2.jsx,3627,/admin/pricing-config/lawn_pricing_v2
client/src/pages/admin/EstimateToolViewV2.jsx,3642,/admin/discounts
client/src/pages/admin/EstimateToolViewV2.jsx,3663,/admin/pricing-config/onetime_flea
client/src/pages/admin/EstimateToolViewV2.jsx,3690,/admin/pricing-config/${…}
client/src/pages/admin/EstimateToolViewV2.jsx,3729,/admin/pricing-config/termite_rental
client/src/pages/admin/EstimateToolViewV2.jsx,3892,/api/admin/estimator/property-lookup
client/src/pages/admin/EstimateToolViewV2.jsx,4069,/api/admin/customers/at-address
client/src/pages/admin/EstimateToolViewV2.jsx,4198,/api/admin/lookup/satellite-ai
client/src/pages/admin/EstimateToolViewV2.jsx,4784,/api/admin/estimator/calculate-estimate
client/src/pages/admin/EstimateToolViewV2.jsx,4991,/api/admin/estimates/${…}
client/src/pages/admin/EstimateToolViewV2.jsx,5014,/api/admin/estimates/${…}
client/src/pages/admin/EstimateToolViewV2.jsx,5015,/api/admin/estimates
client/src/pages/admin/EstimateToolViewV2.jsx,5059,/admin/estimates/${…}/proposal
client/src/pages/admin/EstimateToolViewV2.jsx,5068,/admin/estimates/${…}/proposal
client/src/pages/admin/EstimateToolViewV2.jsx,5112,/api/admin/estimates/${…}/send
client/src/pages/admin/EstimateToolViewV2.jsx,5812,/admin/estimates?editEstimateId=${…}
client/src/pages/admin/EstimateToolViewV2.jsx,8545,/api/admin/customers?search=${…}&limit=1
client/src/pages/admin/EstimatesPageV2.jsx,27,../../components/admin/PricingLogicPanel
client/src/pages/admin/EstimatesPageV2.jsx,28,../../components/admin/AdminCommandHeader
client/src/pages/admin/EstimatesPageV2.jsx,32,../../components/admin/ServiceOutlineComposerModal
client/src/pages/admin/EstimatesPageV2.jsx,43,../../components/admin/EstimateModalsV2
client/src/pages/admin/EstimatesPageV2.jsx,122,/admin/estimates?archived=only&${…}
client/src/pages/admin/EstimatesPageV2.jsx,125,/admin/estimates?sentOnly=1&${…}
client/src/pages/admin/EstimatesPageV2.jsx,126,/admin/estimates?status=draft&${…}
client/src/pages/admin/EstimatesPageV2.jsx,166,${…}/admin/estimates/${…}/send
client/src/pages/admin/EstimatesPageV2.jsx,991,/admin/estimates/${…}/pricing-audit
client/src/pages/admin/EstimatesPageV2.jsx,1035,/admin/inventory?tab=protocols&serviceLine=${…}&add=1
client/src/pages/admin/EstimatesPageV2.jsx,1042,/admin/inventory?tab=protocols&serviceLine=${…}&highlight=costs
client/src/pages/admin/EstimatesPageV2.jsx,1048,/admin/pricing-logic?service=${…}&focus=margin
client/src/pages/admin/EstimatesPageV2.jsx,1782,/admin/estimates?archived=only&status=accepted&limit=all
client/src/pages/admin/EstimatesPageV2.jsx,1813,/admin/estimates/${…}/archive
client/src/pages/admin/EstimatesPageV2.jsx,1827,/admin/estimates/${…}/unarchive
client/src/pages/admin/EstimatesPageV2.jsx,1844,/admin/estimates/${…}
client/src/pages/admin/EstimatesPageV2.jsx,1925,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/EstimatesPageV2.jsx,1962,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/EstimatesPageV2.jsx,1995,/admin/estimates/${…}/send-booking-link
client/src/pages/admin/EstimatesPageV2.jsx,2365,/admin/communications/call
client/src/pages/admin/EstimatesPageV2.jsx,2393,/admin/communications?phone=${…}
client/src/pages/admin/EstimatesPageV2.jsx,2421,/admin/estimates?${…}
client/src/pages/admin/EstimatesPageV2.jsx,2663,/admin/estimates?editEstimateId=${…}
client/src/pages/admin/EstimatesPageV2.jsx,2790,/admin/estimates/${…}/proposal
client/src/pages/admin/EstimatesPageV2.jsx,2851,/admin/estimates/${…}
client/src/pages/admin/EstimatesPageV2.jsx,3399,/admin/communications/call
client/src/pages/admin/EstimatesPageV2.jsx,3422,/admin/communications?phone=${…}
client/src/pages/admin/EstimatesPageV2.jsx,3445,/admin/estimates?editEstimateId=${…}
client/src/pages/admin/EstimatesPageV2.jsx,3540,/admin/estimates?${…}
client/src/pages/admin/EstimatesPageV2.jsx,3632,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/EstimatesPageV2.jsx,3669,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/EstimatesPageV2.jsx,3702,/admin/estimates/${…}/send-booking-link
client/src/pages/admin/EstimatesPageV2.jsx,3722,/admin/estimates/${…}/archive
client/src/pages/admin/EstimatesPageV2.jsx,3734,/admin/estimates/${…}/unarchive
client/src/pages/admin/EstimatesPageV2.jsx,3754,/admin/estimates/${…}
client/src/pages/admin/EstimatesPageV2.jsx,4108,/admin/pipeline
client/src/pages/admin/GBPManagement.jsx,165,/admin/gbp/locations
client/src/pages/admin/GBPManagement.jsx,172,/admin/reviews/gbp-locations
client/src/pages/admin/GBPManagement.jsx,192,/admin/gbp/updates?status=${…}&limit=100
client/src/pages/admin/GBPManagement.jsx,217,/admin/gbp/locations/${…}/sync
client/src/pages/admin/GBPManagement.jsx,233,/admin/gbp/locations/${…}/sync
client/src/pages/admin/GBPManagement.jsx,249,/admin/gbp/locations/${…}/push
client/src/pages/admin/GBPManagement.jsx,261,/admin/gbp/updates/${…}/approve
client/src/pages/admin/GBPManagement.jsx,274,/admin/gbp/updates/${…}/reject
client/src/pages/admin/GBPManagement.jsx,286,/admin/gbp/updates/bulk-reject
client/src/pages/admin/GBPManagement.jsx,845,/admin/gbp/locations/${…}
client/src/pages/admin/GBPManagement.jsx,1034,/admin/gbp/locations/${…}/hours
client/src/pages/admin/GBPManagement.jsx,1039,/admin/gbp/locations/${…}/special-hours
client/src/pages/admin/GBPManagement.jsx,1256,/admin/gbp/services/suggestions?category=${…}
client/src/pages/admin/GBPManagement.jsx,1282,/admin/gbp/locations/${…}/services
client/src/pages/admin/GBPManagement.jsx,1939,/admin/gbp/locations/bulk-edit
client/src/pages/admin/GBPManagement.jsx,2084,/admin/gbp/notifications?email=admin@wavespestcontrol.com
client/src/pages/admin/GBPManagement.jsx,2094,/admin/gbp/notifications
client/src/pages/admin/InventoryPage.jsx,15,../../components/admin/AdminCommandHeader
client/src/pages/admin/InventoryPage.jsx,238,/admin/inventory
client/src/pages/admin/InventoryPage.jsx,245,/admin/inventory/stats
client/src/pages/admin/InventoryPage.jsx,523,/admin/inventory/lawn-outline-facts
client/src/pages/admin/InventoryPage.jsx,572,/admin/inventory/lawn-outline-facts/${…}
client/src/pages/admin/InventoryPage.jsx,587,/admin/inventory/lawn-outline-facts/${…}
client/src/pages/admin/InventoryPage.jsx,797,/admin/service-outlines/content-modules
client/src/pages/admin/InventoryPage.jsx,831,/admin/service-outlines/content-modules/${…}
